DIR,DATE,CLASS_NAME,OBJ_ID,BACKGROUND,LIGHT,INDOOR
augmentation/originalGrayDataset/Calcado/calcado-049.jpg,24-09-20,Calcado,calcado-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-050.jpg,24-09-20,Calcado,calcado-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-051.jpg,24-09-20,Calcado,calcado-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-052.jpg,24-09-20,Calcado,calcado-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-053.jpg,24-09-20,Calcado,calcado-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-054.jpg,24-09-20,Calcado,calcado-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-055.jpg,24-09-20,Calcado,calcado-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-056.jpg,24-09-20,Calcado,calcado-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-057.jpg,24-09-20,Calcado,calcado-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-058.jpg,24-09-20,Calcado,calcado-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-059.jpg,24-09-20,Calcado,calcado-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-060.jpg,24-09-20,Calcado,calcado-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-061.jpg,24-09-20,Calcado,calcado-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-062.jpg,24-09-20,Calcado,calcado-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-063.jpg,24-09-20,Calcado,calcado-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-064.jpg,24-09-20,Calcado,calcado-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-065.jpg,24-09-20,Calcado,calcado-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-066.jpg,24-09-20,Calcado,calcado-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-067.jpg,24-09-20,Calcado,calcado-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-068.jpg,24-09-20,Calcado,calcado-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-069.jpg,24-09-20,Calcado,calcado-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-070.jpg,24-09-20,Calcado,calcado-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-071.jpg,24-09-20,Calcado,calcado-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-072.jpg,24-09-20,Calcado,calcado-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Calcado/calcado-073.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-074.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-075.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-076.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-077.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-078.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-079.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-080.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-081.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-082.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-083.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-084.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-085.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-086.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-087.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-088.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-089.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-090.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-091.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-092.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-093.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-094.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-095.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-096.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-097.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-098.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-099.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-100.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-101.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-102.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-103.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-104.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-105.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-106.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-107.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-108.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,TRUE
augmentation/originalGrayDataset/Calcado/calcado-109.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-110.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-111.jpg,24-09-20,Calcado,calcado-01,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-112.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-113.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-114.jpg,24-09-20,Calcado,calcado-02,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-115.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-116.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-117.jpg,24-09-20,Calcado,calcado-03,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-118.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-119.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-120.jpg,24-09-20,Calcado,calcado-04,Branco,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-121.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-122.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-123.jpg,24-09-20,Calcado,calcado-01,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-124.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-125.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-126.jpg,24-09-20,Calcado,calcado-02,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-127.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-128.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-129.jpg,24-09-20,Calcado,calcado-03,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-130.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-131.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-132.jpg,24-09-20,Calcado,calcado-04,Colorido,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-133.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-134.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-135.jpg,24-09-20,Calcado,calcado-01,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-136.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-137.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-138.jpg,24-09-20,Calcado,calcado-02,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-139.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-140.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-141.jpg,24-09-20,Calcado,calcado-03,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-142.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-143.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,FALSE
augmentation/originalGrayDataset/Calcado/calcado-144.jpg,24-09-20,Calcado,calcado-04,Preto,Noite,FALSE
augmentation/originalGrayDataset/Perfume/perfume-001.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-002.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-003.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-004.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-005.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-006.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-007.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-008.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-009.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-010.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-011.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-012.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-013.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-014.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-015.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-016.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-017.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-018.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-019.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-020.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-021.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-022.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-023.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-024.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-025.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-026.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-027.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-028.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-029.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-030.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-031.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-032.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-033.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-034.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-035.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-036.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,TRUE
augmentation/originalGrayDataset/Perfume/perfume-037.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-038.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-039.jpg,18-09-20,Perfume,perfume-01,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-040.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-041.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-042.jpg,18-09-20,Perfume,perfume-02,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-043.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-044.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-045.jpg,18-09-20,Perfume,perfume-03,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-046.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-047.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-048.jpg,18-09-20,Perfume,perfume-04,Branco,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-049.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-050.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-051.jpg,18-09-20,Perfume,perfume-01,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-052.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-053.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-054.jpg,18-09-20,Perfume,perfume-02,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-055.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-056.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-057.jpg,18-09-20,Perfume,perfume-03,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-058.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-059.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-060.jpg,18-09-20,Perfume,perfume-04,Colorido,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-061.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-062.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-063.jpg,18-09-20,Perfume,perfume-01,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-064.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-065.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-066.jpg,18-09-20,Perfume,perfume-02,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-067.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-068.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-069.jpg,18-09-20,Perfume,perfume-03,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-070.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-071.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-072.jpg,18-09-20,Perfume,perfume-04,Preto,Dia,FALSE
augmentation/originalGrayDataset/Perfume/perfume-073.jpg,18-09-20,Perfume,perfume-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-074.jpg,18-09-20,Perfume,perfume-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-075.jpg,18-09-20,Perfume,perfume-01,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-076.jpg,18-09-20,Perfume,perfume-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-077.jpg,18-09-20,Perfume,perfume-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-078.jpg,18-09-20,Perfume,perfume-02,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-079.jpg,18-09-20,Perfume,perfume-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-080.jpg,18-09-20,Perfume,perfume-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-081.jpg,18-09-20,Perfume,perfume-03,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-082.jpg,18-09-20,Perfume,perfume-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-083.jpg,18-09-20,Perfume,perfume-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-084.jpg,18-09-20,Perfume,perfume-04,Branco,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-085.jpg,18-09-20,Perfume,perfume-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-086.jpg,18-09-20,Perfume,perfume-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-087.jpg,18-09-20,Perfume,perfume-01,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-088.jpg,18-09-20,Perfume,perfume-02,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-089.jpg,18-09-20,Perfume,perfume-02,Colorido,Noite,TRUE
augmentation/originalGrayDataset/Perfume/perfume-090.jpg,18-09-20,Perfume,perfume-02,Colorido,Noite,TRUE
